"Time","Hour","Hour_num","Temp_Air","Temp_Water","light_intensity","Tide_Status","Temp","tide_ID","Profile"
2024-07-12 16:54:00,"16:54",16.009,22.604174812081,17,100,"Low_Tide",22.604174812081,1,"1720803240-22601000"
2024-07-12 17:00:00,"17:00",17,22.5681153843702,17,100,"Low_Tide",22.5681153843702,1,"1720803600-22601000"
2024-07-12 17:06:00,"17:06",17.001,22.5306385736795,17,99.484508706605,"Low_Tide",22.5306385736795,1,"1720803960-22500990"
2024-07-12 17:12:00,"17:12",17.002,22.4917700647432,17,98.1263262797318,"Low_Tide",22.4917700647432,1,"1720804320-22500980"
2024-07-12 17:18:00,"17:18",17.003,22.4515364960956,17,96.7291038564074,"Low_Tide",22.4515364960956,1,"1720804680-22500970"
2024-07-12 17:24:00,"17:24",17.004,22.409965441815,17,95.2933973278033,"Low_Tide",22.409965441815,1,"1720805040-22400950"
2024-07-12 17:30:00,"17:30",17.005,22.3670853926254,17,93.8197778961636,"Low_Tide",22.3670853926254,1,"1720805400-22400940"
2024-07-12 17:36:00,"17:36",17.006,22.3229257363708,17,92.3088318475498,"Low_Tide",22.3229257363708,1,"1720805760-22300920"
2024-07-12 17:42:00,"17:42",17.007,22.2775167378736,17,90.7611603185849,"Low_Tide",22.2775167378736,1,"1720806120-22300910"
2024-07-12 17:48:00,"17:48",17.008,22.2308895181933,17,89.1773790572873,"Low_Tide",22.2308895181933,1,"1720806480-22200890"
2024-07-12 17:54:00,"17:54",17.009,22.183076033297,17,87.5581181780941,"Low_Tide",22.183076033297,1,"1720806840-22200880"
2024-07-12 18:00:00,"18:00",18,22.134109052159,17,85.9040219111662,"Low_Tide",22.134109052159,1,"1720807200-22100860"
2024-07-12 18:06:00,"18:06",18.001,22.0840221343023,17,84.215748346079,"High_Tide",17,2,"1720807560-17010840"
2024-07-12 18:12:00,"18:12",18.002,22.0328496067983,17,82.4939691699982,"High_Tide",17,2,"1720807920-17010820"
2024-07-12 18:18:00,"18:18",18.003,21.9806265407415,17,80.7393694004463,"High_Tide",17,2,"1720808280-17010810"
2024-07-12 18:24:00,"18:24",18.004,21.9273887272125,17,78.9526471127655,"High_Tide",17,2,"1720808640-17010790"
2024-07-12 18:30:00,"18:30",18.005,21.8731726527496,17,77.1345131623847,"High_Tide",17,2,"1720809000-17010770"
2024-07-12 18:36:00,"18:36",18.006,21.8180154743419,17,75.2856909020031,"High_Tide",17,2,"1720809360-17010750"
2024-07-12 18:42:00,"18:42",18.007,21.7619549939645,17,73.4069158938007,"High_Tide",17,2,"1720809720-17010730"
2024-07-12 18:48:00,"18:48",18.008,21.7050296326703,17,71.498935616792,"High_Tide",17,2,"1720810080-17010710"
2024-07-12 18:54:00,"18:54",18.009,21.6472784042585,17,69.5625091694378,"High_Tide",17,2,"1720810440-17010700"
2024-07-12 19:00:00,"19:00",19,21.5887408885362,17,67.5984069676346,"High_Tide",17,2,"1720810800-17010680"
2024-07-12 19:06:00,"19:06",19.001,21.5294572041927,17,65.6074104382012,"High_Tide",17,2,"1720811160-17010660"
2024-07-12 19:12:00,"19:12",19.002,21.469467981304,17,63.5903117079845,"High_Tide",17,2,"1720811520-17010640"
2024-07-12 19:18:00,"19:18",19.003,21.4088143334869,17,61.5479132887087,"High_Tide",17,2,"1720811880-17010620"
2024-07-12 19:24:00,"19:24",19.004,21.3475378297219,17,59.4810277576916,"High_Tide",17,2,"1720812240-17010590"
2024-07-12 19:30:00,"19:30",19.005,21.2856804658639,17,57.3904774345582,"High_Tide",17,2,"1720812600-17010570"
2024-07-12 19:36:00,"19:36",19.006,21.2232846358602,17,55.2770940540758,"High_Tide",17,2,"1720812960-17010550"
2024-07-12 19:42:00,"19:42",19.007,21.160393102696,17,53.1417184352461,"High_Tide",17,2,"1720813320-17010530"
2024-07-12 19:48:00,"19:48",19.008,21.0970489690865,17,50.9852001467806,"High_Tide",17,2,"1720813680-17010510"
2024-07-12 19:54:00,"19:54",19.009,21.0332956479369,17,48.808397169096,"High_Tide",17,2,"1720814040-17010490"
2024-07-12 20:00:00,"20:00",20,20.9691768325889,17,46.6121755529634,"High_Tide",17,2,"1720814400-17010470"
2024-07-12 20:06:00,"20:06",20.001,20.9047364668758,17,44.3974090749454,"High_Tide",17,2,"1720814760-17010440"
2024-07-12 20:12:00,"20:12",20.002,20.8400187150053,17,42.164978889761,"High_Tide",17,2,"1720815120-17010420"
2024-07-12 20:18:00,"20:18",20.003,20.7750679312918,17,39.9157731797138,"High_Tide",17,2,"1720815480-17010400"
2024-07-12 20:24:00,"20:24",20.004,20.7099286297582,17,37.6506868013244,"High_Tide",17,2,"1720815840-17010380"
2024-07-12 20:30:00,"20:30",20.005,20.644645453628,17,35.3706209293085,"High_Tide",17,2,"1720816200-17010350"
2024-07-12 20:36:00,"20:36",20.006,20.579263144729,17,33.0764826980399,"High_Tide",17,2,"1720816560-17010330"
2024-07-12 20:42:00,"20:42",20.007,20.5138265128299,17,30.7691848406433,"High_Tide",17,2,"1720816920-17010310"
2024-07-12 20:48:00,"20:48",20.008,20.4483804049295,17,28.4496453258597,"High_Tide",17,2,"1720817280-17010280"
2024-07-12 20:54:00,"20:54",20.009,20.3829696745212,17,26.1187869928274,"High_Tide",17,2,"1720817640-17010260"
2024-07-12 21:00:00,"21:00",21,20.3176391508521,17,23.7775371839277,"High_Tide",17,2,"1720818000-17010240"
2024-07-12 21:06:00,"21:06",21.001,20.2524336082,17,21.4268273758364,"High_Tide",17,2,"1720818360-17010210"
2024-07-12 21:12:00,"21:12",21.002,20.1873977351865,17,19.0675928089323,"High_Tide",17,2,"1720818720-17010190"
2024-07-12 21:18:00,"21:18",21.003,20.1225761041505,17,16.7007721152078,"High_Tide",17,2,"1720819080-17010170"
2024-07-12 21:24:00,"21:24",21.004,20.0580131406,17,14.3273069448293,"High_Tide",17,2,"1720819440-17010140"
2024-07-12 21:30:00,"21:30",21.005,19.9937530927652,17,11.948141591498,"High_Tide",17,2,"1720819800-17010120"
2024-07-12 21:36:00,"21:36",21.006,19.929840001273,17,9.56422261675826,"High_Tide",17,2,"1720820160-17010100"
2024-07-12 21:42:00,"21:42",21.007,19.8663176689638,17,7.17649847340403,"High_Tide",17,2,"1720820520-17010070"
2024-07-12 21:48:00,"21:48",21.008,19.8032296308712,17,4.78591912813258,"High_Tide",17,2,"1720820880-17010050"
2024-07-12 21:54:00,"21:54",21.009,19.7406191243851,17,2.39343568359571,"High_Tide",17,2,"1720821240-17010020"
2024-07-12 22:00:00,"22:00",22,19.6785290596192,17,1.46952762458685e-14,"High_Tide",17,2,"1720821600-17010000"
2024-07-12 22:06:00,"22:06",22.001,19.6170019900025,17,0,"High_Tide",17,2,"1720821960-17010000"
2024-07-12 22:12:00,"22:12",22.002,19.5560800831151,17,0,"High_Tide",17,2,"1720822320-17010000"
2024-07-12 22:18:00,"22:18",22.003,19.4958050917889,17,0,"High_Tide",17,2,"1720822680-17010000"
2024-07-12 22:24:00,"22:24",22.004,19.4362183254921,17,0,"High_Tide",17,2,"1720823040-17010000"
2024-07-12 22:30:00,"22:30",22.005,19.3773606220179,17,0,"High_Tide",17,2,"1720823400-17010000"
2024-07-12 22:36:00,"22:36",22.006,19.3192723194963,17,0,"High_Tide",17,2,"1720823760-17010000"
2024-07-12 22:42:00,"22:42",22.007,19.2619932287483,17,0,"High_Tide",17,2,"1720824120-17010000"
2024-07-12 22:48:00,"22:48",22.008,19.2055626060015,17,0,"High_Tide",17,2,"1720824480-17010000"
2024-07-12 22:54:00,"22:54",22.009,19.1500191259859,17,0,"High_Tide",17,2,"1720824840-17010000"
2024-07-12 23:00:00,"23:00",23,19.0954008554283,17,0,"High_Tide",17,2,"1720825200-17010000"
2024-07-12 23:06:00,"23:06",23.001,19.0417452269632,17,0,"High_Tide",17,2,"1720825560-17010000"
2024-07-12 23:12:00,"23:12",23.002,18.989089013478,17,0,"High_Tide",17,2,"1720825920-17010000"
2024-07-12 23:18:00,"23:18",23.003,18.9374683029113,17,0,"High_Tide",17,2,"1720826280-17010000"
2024-07-12 23:24:00,"23:24",23.004,18.8869184735195,17,0,"High_Tide",17,2,"1720826640-17010000"
2024-07-12 23:30:00,"23:30",23.005,18.8374741696308,17,0,"High_Tide",17,2,"1720827000-17010000"
2024-07-12 23:36:00,"23:36",23.006,18.7891692779012,17,0,"High_Tide",17,2,"1720827360-17010000"
2024-07-12 23:42:00,"23:42",23.007,18.7420369040907,17,0,"High_Tide",17,2,"1720827720-17010000"
2024-07-12 23:48:00,"23:48",23.008,18.6961093503739,17,0,"High_Tide",17,2,"1720828080-17010000"
2024-07-12 23:54:00,"23:54",23.009,18.6514180932019,17,0,"High_Tide",17,2,"1720828440-17010000"
2024-07-13,"00:00",0,18.6079937617302,17,0,"High_Tide",17,2,"1720828800-17010000"
2024-07-13 00:06:00,"00:06",0.001,18.5658661168263,17,0,"Low_Tide",18.5658661168263,3,"1720829160-18600000"
2024-07-13 00:12:00,"00:12",0.002,18.5250640306739,17,0,"Low_Tide",18.5250640306739,3,"1720829520-18500000"
2024-07-13 00:18:00,"00:18",0.003,18.4856154669845,17,0,"Low_Tide",18.4856154669845,3,"1720829880-18500000"
2024-07-13 00:24:00,"00:24",0.004,18.4475474618334,17,0,"Low_Tide",18.4475474618334,3,"1720830240-18400000"
2024-07-13 00:30:00,"00:30",0.005,18.4108861051296,17,0,"Low_Tide",18.4108861051296,3,"1720830600-18400000"
2024-07-13 00:36:00,"00:36",0.006,18.3756565227357,17,0,"Low_Tide",18.3756565227357,3,"1720830960-18400000"
2024-07-13 00:42:00,"00:42",0.007,18.3418828592479,17,0,"Low_Tide",18.3418828592479,3,"1720831320-18300000"
2024-07-13 00:48:00,"00:48",0.008,18.309588261448,17,0,"Low_Tide",18.309588261448,3,"1720831680-18300000"
2024-07-13 00:54:00,"00:54",0.009,18.2787948624402,17,0,"Low_Tide",18.2787948624402,3,"1720832040-18300000"
2024-07-13 01:00:00,"01:00",1,18.249523766482,17,0,"Low_Tide",18.249523766482,3,"1720832400-18200000"
2024-07-13 01:06:00,"01:06",1.001,18.2217950345204,17,0,"Low_Tide",18.2217950345204,3,"1720832760-18200000"
2024-07-13 01:12:00,"01:12",1.002,18.1956276704433,17,0,"Low_Tide",18.1956276704433,3,"1720833120-18200000"
2024-07-13 01:18:00,"01:18",1.003,18.171039608055,17,0,"Low_Tide",18.171039608055,3,"1720833480-18200000"
2024-07-13 01:24:00,"01:24",1.004,18.148047698785,17,0,"Low_Tide",18.148047698785,3,"1720833840-18100000"
2024-07-13 01:30:00,"01:30",1.005,18.1266677001398,17,0,"Low_Tide",18.1266677001398,3,"1720834200-18100000"
2024-07-13 01:36:00,"01:36",1.006,18.1069142649022,17,0,"Low_Tide",18.1069142649022,3,"1720834560-18100000"
2024-07-13 01:42:00,"01:42",1.007,18.0888009310902,17,0,"Low_Tide",18.0888009310902,3,"1720834920-18100000"
2024-07-13 01:48:00,"01:48",1.008,18.0723401126779,17,0,"Low_Tide",18.0723401126779,3,"1720835280-18100000"
2024-07-13 01:54:00,"01:54",1.009,18.0575430910881,17,0,"Low_Tide",18.0575430910881,3,"1720835640-18100000"
2024-07-13 02:00:00,"02:00",2,18.0444200074602,17,0,"Low_Tide",18.0444200074602,3,"1720836000-18000000"
2024-07-13 02:06:00,"02:06",2.001,18.0329798557002,17,0,"Low_Tide",18.0329798557002,3,"1720836360-18000000"
2024-07-13 02:12:00,"02:12",2.002,18.0232304763168,17,0,"Low_Tide",18.0232304763168,3,"1720836720-18000000"
2024-07-13 02:18:00,"02:18",2.003,18.0151785510474,17,0,"Low_Tide",18.0151785510474,3,"1720837080-18000000"
2024-07-13 02:24:00,"02:24",2.004,18.0088295982796,17,0,"Low_Tide",18.0088295982796,3,"1720837440-18000000"
2024-07-13 02:30:00,"02:30",2.005,18.0041879692684,17,0,"Low_Tide",18.0041879692684,3,"1720837800-18000000"
2024-07-13 02:36:00,"02:36",2.006,18.0012568451544,17,0,"Low_Tide",18.0012568451544,3,"1720838160-18000000"
2024-07-13 02:42:00,"02:42",2.007,18.0000382347838,17,0,"Low_Tide",18.0000382347838,3,"1720838520-18000000"
2024-07-13 02:48:00,"02:48",2.008,18.0005329733312,17,0,"Low_Tide",18.0005329733312,3,"1720838880-18000000"
2024-07-13 02:54:00,"02:54",2.009,18.0027407217275,17,0,"Low_Tide",18.0027407217275,3,"1720839240-18000000"
2024-07-13 03:00:00,"03:00",3,18.0066599668922,17,0,"Low_Tide",18.0066599668922,3,"1720839600-18000000"
2024-07-13 03:06:00,"03:06",3.001,18.0122880227705,17,0,"Low_Tide",18.0122880227705,3,"1720839960-18000000"
2024-07-13 03:12:00,"03:12",3.002,18.019621032174,17,0,"Low_Tide",18.019621032174,3,"1720840320-18000000"
2024-07-13 03:18:00,"03:18",3.003,18.0286539694244,17,0,"Low_Tide",18.0286539694244,3,"1720840680-18000000"
2024-07-13 03:24:00,"03:24",3.004,18.0393806437976,17,0,"Low_Tide",18.0393806437976,3,"1720841040-18000000"
2024-07-13 03:30:00,"03:30",3.005,18.0517937037669,17,0,"Low_Tide",18.0517937037669,3,"1720841400-18100000"
2024-07-13 03:36:00,"03:36",3.006,18.065884642041,17,0,"Low_Tide",18.065884642041,3,"1720841760-18100000"
2024-07-13 03:42:00,"03:42",3.007,18.0816438013947,17,0,"Low_Tide",18.0816438013947,3,"1720842120-18100000"
2024-07-13 03:48:00,"03:48",3.008,18.0990603812873,17,0,"Low_Tide",18.0990603812873,3,"1720842480-18100000"
2024-07-13 03:54:00,"03:54",3.009,18.118122445265,17,0,"Low_Tide",18.118122445265,3,"1720842840-18100000"
2024-07-13 04:00:00,"04:00",4,18.1388169291413,17,0,"Low_Tide",18.1388169291413,3,"1720843200-18100000"
2024-07-13 04:06:00,"04:06",4.001,18.1611296499505,17,0,"Low_Tide",18.1611296499505,3,"1720843560-18200000"
2024-07-13 04:12:00,"04:12",4.002,18.1850453156686,17,0,"Low_Tide",18.1850453156686,3,"1720843920-18200000"
2024-07-13 04:18:00,"04:18",4.003,18.2105475356927,17,0,"Low_Tide",18.2105475356927,3,"1720844280-18200000"
2024-07-13 04:24:00,"04:24",4.004,18.2376188320751,17,0,"Low_Tide",18.2376188320751,3,"1720844640-18200000"
2024-07-13 04:30:00,"04:30",4.005,18.2662406515016,17,0,"Low_Tide",18.2662406515016,3,"1720845000-18300000"
2024-07-13 04:36:00,"04:36",4.006,18.2963933780068,17,0,"Low_Tide",18.2963933780068,3,"1720845360-18300000"
2024-07-13 04:42:00,"04:42",4.007,18.328056346418,17,0,"Low_Tide",18.328056346418,3,"1720845720-18300000"
2024-07-13 04:48:00,"04:48",4.008,18.3612078565185,17,0,"Low_Tide",18.3612078565185,3,"1720846080-18400000"
2024-07-13 04:54:00,"04:54",4.009,18.395825187919,17,0,"Low_Tide",18.395825187919,3,"1720846440-18400000"
2024-07-13 05:00:00,"05:00",5,18.4318846156298,17,0,"Low_Tide",18.4318846156298,3,"1720846800-18400000"
2024-07-13 05:06:00,"05:06",5.001,18.4693614263205,17,0,"Low_Tide",18.4693614263205,3,"1720847160-18500000"
2024-07-13 05:12:00,"05:12",5.002,18.5082299352568,17,0,"Low_Tide",18.5082299352568,3,"1720847520-18500000"
2024-07-13 05:18:00,"05:18",5.003,18.5484635039044,17,0,"Low_Tide",18.5484635039044,3,"1720847880-18500000"
2024-07-13 05:24:00,"05:24",5.004,18.590034558185,17,0,"Low_Tide",18.590034558185,3,"1720848240-18600000"
2024-07-13 05:30:00,"05:30",5.005,18.6329146073746,17,0,"Low_Tide",18.6329146073746,3,"1720848600-18600000"
2024-07-13 05:36:00,"05:36",5.006,18.6770742636292,17,0,"Low_Tide",18.6770742636292,3,"1720848960-18700000"
2024-07-13 05:42:00,"05:42",5.007,18.7224832621264,17,0,"Low_Tide",18.7224832621264,3,"1720849320-18700000"
2024-07-13 05:48:00,"05:48",5.008,18.7691104818067,17,0,"Low_Tide",18.7691104818067,3,"1720849680-18800000"
2024-07-13 05:54:00,"05:54",5.009,18.816923966703,17,0,"Low_Tide",18.816923966703,3,"1720850040-18800000"
2024-07-13 06:00:00,"06:00",6,18.865890947841,17,0,"Low_Tide",18.865890947841,3,"1720850400-18900000"
2024-07-13 06:06:00,"06:06",6.001,18.9159778656977,17,0,"High_Tide",17,4,"1720850760-17010000"
2024-07-13 06:12:00,"06:12",6.002,18.9671503932017,17,0,"High_Tide",17,4,"1720851120-17010000"
2024-07-13 06:18:00,"06:18",6.003,19.0193734592585,17,1.19677736117913,"High_Tide",17,4,"1720851480-17010010"
2024-07-13 06:24:00,"06:24",6.004,19.0726112727875,17,3.58985594032782,"High_Tide",17,4,"1720851840-17010040"
2024-07-13 06:30:00,"06:30",6.005,19.1268273472504,17,5.98150627928366,"High_Tide",17,4,"1720852200-17010060"
2024-07-13 06:36:00,"06:36",6.006,19.1819845256581,17,8.37077684929505,"High_Tide",17,4,"1720852560-17010080"
2024-07-13 06:42:00,"06:42",6.007,19.2380450060355,17,10.756717068412,"High_Tide",17,4,"1720852920-17010110"
2024-07-13 06:48:00,"06:48",6.008,19.2949703673297,17,13.1383776796797,"High_Tide",17,4,"1720853280-17010130"
2024-07-13 06:54:00,"06:54",6.009,19.3527215957415,17,15.514811128804,"High_Tide",17,4,"1720853640-17010160"
2024-07-13 07:00:00,"07:00",7,19.4112591114638,17,17.8850719411409,"High_Tide",17,4,"1720854000-17010180"
2024-07-13 07:06:00,"07:06",7.001,19.4705427958073,17,20.2482170978574,"High_Tide",17,4,"1720854360-17010200"
2024-07-13 07:12:00,"07:12",7.002,19.530532018696,17,22.6033064111156,"High_Tide",17,4,"1720854720-17010230"
2024-07-13 07:18:00,"07:18",7.003,19.5911856665131,17,24.9494028981311,"High_Tide",17,4,"1720855080-17010250"
2024-07-13 07:24:00,"07:24",7.004,19.6524621702781,17,27.2855731539554,"High_Tide",17,4,"1720855440-17010270"
2024-07-13 07:30:00,"07:30",7.005,19.7143195341361,17,29.6108877228352,"High_Tide",17,4,"1720855800-17010300"
2024-07-13 07:36:00,"07:36",7.006,19.7767153641398,17,31.924421468001,"High_Tide",17,4,"1720856160-17010320"
2024-07-13 07:42:00,"07:42",7.007,19.839606897304,17,34.2252539397363,"High_Tide",17,4,"1720856520-17010340"
2024-07-13 07:48:00,"07:48",7.008,19.9029510309135,17,36.5124697415828,"High_Tide",17,4,"1720856880-17010370"
2024-07-13 07:54:00,"07:54",7.009,19.9667043520631,17,38.7851588945352,"High_Tide",17,4,"1720857240-17010390"
2024-07-13 08:00:00,"08:00",8,20.0308231674111,17,41.0424171990803,"High_Tide",17,4,"1720857600-17010410"
2024-07-13 08:06:00,"08:06",8.001,20.0952635331242,17,43.2833465949364,"High_Tide",17,4,"1720857960-17010430"
2024-07-13 08:12:00,"08:12",8.002,20.1599812849947,17,45.5070555183514,"High_Tide",17,4,"1720858320-17010460"
2024-07-13 08:18:00,"08:18",8.003,20.2249320687082,17,47.7126592568146,"High_Tide",17,4,"1720858680-17010480"
2024-07-13 08:24:00,"08:24",8.004,20.2900713702418,17,49.899280301044,"High_Tide",17,4,"1720859040-17010500"
2024-07-13 08:30:00,"08:30",8.005,20.355354546372,17,52.066048694107,"High_Tide",17,4,"1720859400-17010520"
2024-07-13 08:36:00,"08:36",8.006,20.420736855271,17,54.212102377537,"High_Tide",17,4,"1720859760-17010540"
2024-07-13 08:42:00,"08:42",8.007,20.4861734871701,17,56.3365875343069,"High_Tide",17,4,"1720860120-17010560"
2024-07-13 08:48:00,"08:48",8.008,20.5516195950705,17,58.4386589285241,"High_Tide",17,4,"1720860480-17010580"
2024-07-13 08:54:00,"08:54",8.009,20.6170303254788,17,60.5174802417113,"High_Tide",17,4,"1720860840-17010610"
2024-07-13 09:00:00,"09:00",9,20.6823608491479,17,62.5722244055398,"High_Tide",17,4,"1720861200-17010630"
2024-07-13 09:06:00,"09:06",9.001,20.7475663918,17,64.6020739308819,"High_Tide",17,4,"1720861560-17010650"
2024-07-13 09:12:00,"09:12",9.002,20.8126022648135,17,66.606221233053,"High_Tide",17,4,"1720861920-17010670"
2024-07-13 09:18:00,"09:18",9.003,20.8774238958495,17,68.5838689531125,"High_Tide",17,4,"1720862280-17010690"
