"Time","Hour","Hour_num","Temp_Air","Temp_Water","light_intensity","Tide_Status","Temp","tide_ID","Profile"
2024-07-09 15:46:00,"15:46",15.0076666666667,22.9069285896493,17,100,"Low_Tide",22.9069285896493,1,"1720539960-22901000"
2024-07-09 15:48:00,"15:48",15.008,22.9009396187127,17,100,"Low_Tide",22.9009396187127,1,"1720540080-22901000"
2024-07-09 15:50:00,"15:50",15.0083333333333,22.8947678069284,17,100,"Low_Tide",22.8947678069284,1,"1720540200-22901000"
2024-07-09 15:52:00,"15:52",15.0086666666667,22.888413624304,17,100,"Low_Tide",22.888413624304,1,"1720540320-22901000"
2024-07-09 15:54:00,"15:54",15.009,22.881877554735,17,100,"Low_Tide",22.881877554735,1,"1720540440-22901000"
2024-07-09 15:56:00,"15:56",15.0093333333333,22.8751600959683,17,100,"Low_Tide",22.8751600959683,1,"1720540560-22901000"
2024-07-09 15:58:00,"15:58",15.0096666666667,22.8682617595646,17,100,"Low_Tide",22.8682617595646,1,"1720540680-22901000"
2024-07-09 16:00:00,"16:00",16,22.8611830708587,17,100,"Low_Tide",22.8611830708587,1,"1720540800-22901000"
2024-07-09 16:02:00,"16:02",16.0003333333333,22.8539245689204,17,100,"Low_Tide",22.8539245689204,1,"1720540920-22901000"
2024-07-09 16:04:00,"16:04",16.0006666666667,22.8464868065125,17,100,"Low_Tide",22.8464868065125,1,"1720541040-22801000"
2024-07-09 16:06:00,"16:06",16.001,22.8388703500495,17,100,"Low_Tide",22.8388703500495,1,"1720541160-22801000"
2024-07-09 16:08:00,"16:08",16.0013333333333,22.831075779554,17,100,"Low_Tide",22.831075779554,1,"1720541280-22801000"
2024-07-09 16:10:00,"16:10",16.0016666666667,22.8231036886128,17,100,"Low_Tide",22.8231036886128,1,"1720541400-22801000"
2024-07-09 16:12:00,"16:12",16.002,22.8149546843314,17,100,"Low_Tide",22.8149546843314,1,"1720541520-22801000"
2024-07-09 16:14:00,"16:14",16.0023333333333,22.8066293872881,17,100,"Low_Tide",22.8066293872881,1,"1720541640-22801000"
2024-07-09 16:16:00,"16:16",16.0026666666667,22.7981284314865,17,100,"Low_Tide",22.7981284314865,1,"1720541760-22801000"
2024-07-09 16:18:00,"16:18",16.003,22.7894524643073,17,100,"Low_Tide",22.7894524643073,1,"1720541880-22801000"
2024-07-09 16:20:00,"16:20",16.0033333333333,22.780602146459,17,100,"Low_Tide",22.780602146459,1,"1720542000-22801000"
2024-07-09 16:22:00,"16:22",16.0036666666667,22.7715781519274,17,100,"Low_Tide",22.7715781519274,1,"1720542120-22801000"
2024-07-09 16:24:00,"16:24",16.004,22.7623811679249,17,100,"Low_Tide",22.7623811679249,1,"1720542240-22801000"
2024-07-09 16:26:00,"16:26",16.0043333333333,22.7530118948372,17,100,"Low_Tide",22.7530118948372,1,"1720542360-22801000"
2024-07-09 16:28:00,"16:28",16.0046666666667,22.7434710461709,17,100,"Low_Tide",22.7434710461709,1,"1720542480-22701000"
2024-07-09 16:30:00,"16:30",16.005,22.7337593484984,17,100,"Low_Tide",22.7337593484984,1,"1720542600-22701000"
2024-07-09 16:32:00,"16:32",16.0053333333333,22.7238775414032,17,100,"Low_Tide",22.7238775414032,1,"1720542720-22701000"
2024-07-09 16:34:00,"16:34",16.0056666666667,22.7138263774231,17,100,"Low_Tide",22.7138263774231,1,"1720542840-22701000"
2024-07-09 16:36:00,"16:36",16.006,22.7036066219932,17,100,"Low_Tide",22.7036066219932,1,"1720542960-22701000"
2024-07-09 16:38:00,"16:38",16.0063333333333,22.6932190533875,17,100,"Low_Tide",22.6932190533875,1,"1720543080-22701000"
2024-07-09 16:40:00,"16:40",16.0066666666667,22.6826644626594,17,100,"Low_Tide",22.6826644626594,1,"1720543200-22701000"
2024-07-09 16:42:00,"16:42",16.007,22.671943653582,17,100,"Low_Tide",22.671943653582,1,"1720543320-22701000"
2024-07-09 16:44:00,"16:44",16.0073333333333,22.6610574425863,17,100,"Low_Tide",22.6610574425863,1,"1720543440-22701000"
2024-07-09 16:46:00,"16:46",16.0076666666667,22.6500066586995,17,100,"Low_Tide",22.6500066586995,1,"1720543560-22701000"
2024-07-09 16:48:00,"16:48",16.008,22.6387921434815,17,100,"Low_Tide",22.6387921434815,1,"1720543680-22601000"
2024-07-09 16:50:00,"16:50",16.0083333333333,22.6274147509612,17,100,"Low_Tide",22.6274147509612,1,"1720543800-22601000"
2024-07-09 16:52:00,"16:52",16.0086666666667,22.6158753475709,17,100,"Low_Tide",22.6158753475709,1,"1720543920-22601000"
2024-07-09 16:54:00,"16:54",16.009,22.604174812081,17,100,"Low_Tide",22.604174812081,1,"1720544040-22601000"
2024-07-09 16:56:00,"16:56",16.0093333333333,22.5923140355325,17,100,"Low_Tide",22.5923140355325,1,"1720544160-22601000"
2024-07-09 16:58:00,"16:58",16.0096666666667,22.5802939211695,17,100,"Low_Tide",22.5802939211695,1,"1720544280-22601000"
2024-07-09 17:00:00,"17:00",17,22.5681153843702,17,100,"Low_Tide",22.5681153843702,1,"1720544400-22601000"
2024-07-09 17:02:00,"17:02",17.0003333333333,22.5557793525773,17,100,"Low_Tide",22.5557793525773,1,"1720544520-22601000"
2024-07-09 17:04:00,"17:04",17.0006666666667,22.5432867652275,17,99.9284667804985,"Low_Tide",22.5432867652275,1,"1720544640-22501000"
2024-07-09 17:06:00,"17:06",17.001,22.5306385736795,17,99.484508706605,"Low_Tide",22.5306385736795,1,"1720544760-22500990"
2024-07-09 17:08:00,"17:08",17.0013333333333,22.5178357411423,17,99.036152685833,"Low_Tide",22.5178357411423,1,"1720544880-22500990"
2024-07-09 17:10:00,"17:10",17.0016666666667,22.504879242601,17,98.5834185388157,"Low_Tide",22.504879242601,1,"1720545000-22500990"
2024-07-09 17:12:00,"17:12",17.002,22.4917700647432,17,98.1263262797318,"Low_Tide",22.4917700647432,1,"1720545120-22500980"
2024-07-09 17:14:00,"17:14",17.0023333333333,22.4785092058835,17,97.6648961154204,"Low_Tide",22.4785092058835,1,"1720545240-22500980"
2024-07-09 17:16:00,"17:16",17.0026666666667,22.4650976758876,17,97.1991484444883,"Low_Tide",22.4650976758876,1,"1720545360-22500970"
2024-07-09 17:18:00,"17:18",17.003,22.4515364960956,17,96.7291038564074,"Low_Tide",22.4515364960956,1,"1720545480-22500970"
2024-07-09 17:20:00,"17:20",17.0033333333333,22.4378266992437,17,96.2547831306053,"Low_Tide",22.4378266992437,1,"1720545600-22400960"
2024-07-09 17:22:00,"17:22",17.0036666666667,22.423969329386,17,95.7762072355459,"Low_Tide",22.423969329386,1,"1720545720-22400960"
2024-07-09 17:24:00,"17:24",17.004,22.409965441815,17,95.2933973278034,"Low_Tide",22.409965441815,1,"1720545840-22400950"
2024-07-09 17:26:00,"17:26",17.0043333333333,22.3958161029808,17,94.806374751126,"Low_Tide",22.3958161029808,1,"1720545960-22400950"
2024-07-09 17:28:00,"17:28",17.0046666666667,22.3815223904104,17,94.3151610354932,"Low_Tide",22.3815223904104,1,"1720546080-22400940"
2024-07-09 17:30:00,"17:30",17.005,22.3670853926254,17,93.8197778961636,"Low_Tide",22.3670853926254,1,"1720546200-22400940"
2024-07-09 17:32:00,"17:32",17.0053333333333,22.3525062090591,17,93.3202472327148,"Low_Tide",22.3525062090591,1,"1720546320-22400930"
2024-07-09 17:34:00,"17:34",17.0056666666667,22.3377859499726,17,92.8165911280757,"Low_Tide",22.3377859499726,1,"1720546440-22300930"
2024-07-09 17:36:00,"17:36",17.006,22.3229257363708,17,92.3088318475498,"Low_Tide",22.3229257363708,1,"1720546560-22300920"
2024-07-09 17:38:00,"17:38",17.0063333333333,22.3079266999164,17,91.7969918378315,"Low_Tide",22.3079266999164,1,"1720546680-22300920"
2024-07-09 17:40:00,"17:40",17.0066666666667,22.2927899828442,17,91.281093726013,"Low_Tide",22.2927899828442,1,"1720546800-22300910"
2024-07-09 17:42:00,"17:42",17.007,22.2775167378736,17,90.7611603185849,"Low_Tide",22.2775167378736,1,"1720546920-22300910"
2024-07-09 17:44:00,"17:44",17.0073333333333,22.2621081281216,17,90.237214600427,"Low_Tide",22.2621081281216,1,"1720547040-22300900"
2024-07-09 17:46:00,"17:46",17.0076666666667,22.2465653270133,17,89.7092797337934,"Low_Tide",22.2465653270133,1,"1720547160-22200900"
2024-07-09 17:48:00,"17:48",17.008,22.2308895181933,17,89.1773790572873,"Low_Tide",22.2308895181933,1,"1720547280-22200890"
2024-07-09 17:50:00,"17:50",17.0083333333333,22.215081895435,17,88.6415360848303,"Low_Tide",22.215081895435,1,"1720547400-22200890"
2024-07-09 17:52:00,"17:52",17.0086666666667,22.1991436625502,17,88.1017745046221,"Low_Tide",22.1991436625502,1,"1720547520-22200880"
2024-07-09 17:54:00,"17:54",17.009,22.183076033297,17,87.5581181780941,"Low_Tide",22.183076033297,1,"1720547640-22200880"
2024-07-09 17:56:00,"17:56",17.0093333333333,22.1668802312876,17,87.0105911388537,"Low_Tide",22.1668802312876,1,"1720547760-22200870"
2024-07-09 17:58:00,"17:58",17.0096666666667,22.1505574898949,17,86.4592175916226,"Low_Tide",22.1505574898949,1,"1720547880-22200860"
2024-07-09 18:00:00,"18:00",18,22.134109052159,17,85.9040219111662,"Low_Tide",22.134109052159,1,"1720548000-22100860"
2024-07-09 18:02:00,"18:02",18.0003333333333,22.1175361706921,17,85.3450286412165,"High_Tide",17,2,"1720548120-17010850"
2024-07-09 18:04:00,"18:04",18.0006666666667,22.1008401075832,17,84.7822624933866,"High_Tide",17,2,"1720548240-17010850"
2024-07-09 18:06:00,"18:06",18.001,22.0840221343023,17,84.215748346079,"High_Tide",17,2,"1720548360-17010840"
2024-07-09 18:08:00,"18:08",18.0013333333333,22.067083531603,17,83.6455112433848,"High_Tide",17,2,"1720548480-17010840"
2024-07-09 18:10:00,"18:10",18.0016666666667,22.0500255894256,17,83.0715763939775,"High_Tide",17,2,"1720548600-17010830"
2024-07-09 18:12:00,"18:12",18.002,22.0328496067983,17,82.4939691699982,"High_Tide",17,2,"1720548720-17010820"
2024-07-09 18:14:00,"18:14",18.0023333333333,22.0155568917389,17,81.9127151059336,"High_Tide",17,2,"1720548840-17010820"
2024-07-09 18:16:00,"18:16",18.0026666666667,21.9981487611544,17,81.3278398974879,"High_Tide",17,2,"1720548960-17010810"
2024-07-09 18:18:00,"18:18",18.003,21.9806265407415,17,80.7393694004463,"High_Tide",17,2,"1720549080-17010810"
2024-07-09 18:20:00,"18:20",18.0033333333333,21.9629915648849,17,80.1473296295325,"High_Tide",17,2,"1720549200-17010800"
2024-07-09 18:22:00,"18:22",18.0036666666667,21.9452451765566,17,79.5517467572579,"High_Tide",17,2,"1720549320-17010800"
2024-07-09 18:24:00,"18:24",18.004,21.9273887272125,17,78.9526471127655,"High_Tide",17,2,"1720549440-17010790"
2024-07-09 18:26:00,"18:26",18.0043333333333,21.9094235766905,17,78.3500571806651,"High_Tide",17,2,"1720549560-17010780"
2024-07-09 18:28:00,"18:28",18.0046666666667,21.8913510931063,17,77.7440035998632,"High_Tide",17,2,"1720549680-17010780"
2024-07-09 18:30:00,"18:30",18.005,21.8731726527496,17,77.1345131623847,"High_Tide",17,2,"1720549800-17010770"
2024-07-09 18:32:00,"18:32",18.0053333333333,21.8548896399788,17,76.5216128121893,"High_Tide",17,2,"1720549920-17010770"
2024-07-09 18:34:00,"18:34",18.0056666666667,21.8365034471164,17,75.9053296439793,"High_Tide",17,2,"1720550040-17010760"
2024-07-09 18:36:00,"18:36",18.006,21.8180154743419,17,75.2856909020031,"High_Tide",17,2,"1720550160-17010750"
2024-07-09 18:38:00,"18:38",18.0063333333333,21.7994271295862,17,74.6627239788497,"High_Tide",17,2,"1720550280-17010750"
2024-07-09 18:40:00,"18:40",18.0066666666667,21.7807398284236,17,74.0364564142383,"High_Tide",17,2,"1720550400-17010740"
2024-07-09 18:42:00,"18:42",18.007,21.7619549939645,17,73.4069158938007,"High_Tide",17,2,"1720550520-17010730"
2024-07-09 18:44:00,"18:44",18.0073333333333,21.7430740567468,17,72.7741302478576,"High_Tide",17,2,"1720550640-17010730"
2024-07-09 18:46:00,"18:46",18.0076666666667,21.7240984546269,17,72.1381274501878,"High_Tide",17,2,"1720550760-17010720"
2024-07-09 18:48:00,"18:48",18.008,21.7050296326703,17,71.498935616792,"High_Tide",17,2,"1720550880-17010710"
2024-07-09 18:50:00,"18:50",18.0083333333333,21.6858690430418,17,70.85658300465,"High_Tide",17,2,"1720551000-17010710"
2024-07-09 18:52:00,"18:52",18.0086666666667,21.6666181448944,17,70.2110980104707,"High_Tide",17,2,"1720551120-17010700"
2024-07-09 18:54:00,"18:54",18.009,21.6472784042585,17,69.5625091694379,"High_Tide",17,2,"1720551240-17010700"
2024-07-09 18:56:00,"18:56",18.0093333333333,21.6278512939302,17,68.9108451539478,"High_Tide",17,2,"1720551360-17010690"
2024-07-09 18:58:00,"18:58",18.0096666666667,21.6083382933592,17,68.2561347723423,"High_Tide",17,2,"1720551480-17010680"
2024-07-09 19:00:00,"19:00",19,21.5887408885362,17,67.5984069676346,"High_Tide",17,2,"1720551600-17010680"
2024-07-09 19:02:00,"19:02",19.0003333333333,21.5690605718792,17,66.9376908162309,"High_Tide",17,2,"1720551720-17010670"
2024-07-09 19:04:00,"19:04",19.0006666666667,21.5492988421206,17,66.2740155266436,"High_Tide",17,2,"1720551840-17010660"
2024-07-09 19:06:00,"19:06",19.001,21.5294572041927,17,65.6074104382012,"High_Tide",17,2,"1720551960-17010660"
2024-07-09 19:08:00,"19:08",19.0013333333333,21.5095371691129,17,64.9379050197507,"High_Tide",17,2,"1720552080-17010650"
2024-07-09 19:10:00,"19:10",19.0016666666667,21.4895402538692,17,64.265528868355,"High_Tide",17,2,"1720552200-17010640"
2024-07-09 19:12:00,"19:12",19.002,21.469467981304,17,63.5903117079846,"High_Tide",17,2,"1720552320-17010640"
2024-07-09 19:14:00,"19:14",19.0023333333333,21.4493218799985,17,62.9122833882034,"High_Tide",17,2,"1720552440-17010630"
2024-07-09 19:16:00,"19:16",19.0026666666667,21.4291034841564,17,62.2314738828492,"High_Tide",17,2,"1720552560-17010620"
2024-07-09 19:18:00,"19:18",19.003,21.4088143334869,17,61.5479132887087,"High_Tide",17,2,"1720552680-17010620"
2024-07-09 19:20:00,"19:20",19.0033333333333,21.3884559730872,17,60.8616318241871,"High_Tide",17,2,"1720552800-17010610"
2024-07-09 19:22:00,"19:22",19.0036666666667,21.3680299533254,17,60.1726598279718,"High_Tide",17,2,"1720552920-17010600"
2024-07-09 19:24:00,"19:24",19.004,21.3475378297219,17,59.4810277576917,"High_Tide",17,2,"1720553040-17010590"
2024-07-09 19:26:00,"19:26",19.0043333333333,21.3269811628313,17,58.7867661885704,"High_Tide",17,2,"1720553160-17010590"
2024-07-09 19:28:00,"19:28",19.0046666666667,21.3063615181234,17,58.0899058120749,"High_Tide",17,2,"1720553280-17010580"
2024-07-09 19:30:00,"19:30",19.005,21.2856804658639,17,57.3904774345582,"High_Tide",17,2,"1720553400-17010570"
2024-07-09 19:32:00,"19:32",19.0053333333333,21.264939580995,17,56.6885119758982,"High_Tide",17,2,"1720553520-17010570"
2024-07-09 19:34:00,"19:34",19.0056666666667,21.2441404430155,17,55.9840404681304,"High_Tide",17,2,"1720553640-17010560"
2024-07-09 19:36:00,"19:36",19.006,21.2232846358602,17,55.2770940540758,"High_Tide",17,2,"1720553760-17010550"
2024-07-09 19:38:00,"19:38",19.0063333333333,21.2023737477795,17,54.567703985965,"High_Tide",17,2,"1720553880-17010550"
2024-07-09 19:40:00,"19:40",19.0066666666667,21.1814093712187,17,53.8559016240554,"High_Tide",17,2,"1720554000-17010540"
2024-07-09 19:42:00,"19:42",19.007,21.160393102696,17,53.1417184352462,"High_Tide",17,2,"1720554120-17010530"
2024-07-09 19:44:00,"19:44",19.0073333333333,21.1393265426817,17,52.4251859916861,"High_Tide",17,2,"1720554240-17010520"
2024-07-09 19:46:00,"19:46",19.0076666666667,21.1182112954759,17,51.7063359693785,"High_Tide",17,2,"1720554360-17010520"
2024-07-09 19:48:00,"19:48",19.008,21.0970489690865,17,50.9852001467806,"High_Tide",17,2,"1720554480-17010510"
2024-07-09 19:50:00,"19:50",19.0083333333333,21.0758411751065,17,50.261810403399,"High_Tide",17,2,"1720554600-17010500"
2024-07-09 19:52:00,"19:52",19.0086666666667,21.0545895285916,17,49.5361987183799,"High_Tide",17,2,"1720554720-17010500"
2024-07-09 19:54:00,"19:54",19.009,21.0332956479369,17,48.8083971690961,"High_Tide",17,2,"1720554840-17010490"
2024-07-09 19:56:00,"19:56",19.0093333333333,21.0119611547539,17,48.0784379297278,"High_Tide",17,2,"1720554960-17010480"
2024-07-09 19:58:00,"19:58",19.0096666666667,20.9905876737468,17,47.3463532698418,"High_Tide",17,2,"1720555080-17010470"
2024-07-09 20:00:00,"20:00",20,20.9691768325889,17,46.6121755529634,"High_Tide",17,2,"1720555200-17010470"
2024-07-09 20:02:00,"20:02",20.0003333333333,20.9477302617988,17,45.8759372351469,"High_Tide",17,2,"1720555320-17010460"
2024-07-09 20:04:00,"20:04",20.0006666666667,20.9262495946157,17,45.13767086354,"High_Tide",17,2,"1720555440-17010450"
2024-07-09 20:06:00,"20:06",20.001,20.9047364668758,17,44.3974090749454,"High_Tide",17,2,"1720555560-17010440"
2024-07-09 20:08:00,"20:08",20.0013333333333,20.8831925168869,17,43.6551845943782,"High_Tide",17,2,"1720555680-17010440"
2024-07-09 20:10:00,"20:10",20.0016666666667,20.8616193853042,17,42.9110302336183,"High_Tide",17,2,"1720555800-17010430"
2024-07-09 20:12:00,"20:12",20.002,20.8400187150053,17,42.1649788897611,"High_Tide",17,2,"1720555920-17010420"
2024-07-09 20:14:00,"20:14",20.0023333333333,20.8183921509648,17,41.4170635437622,"High_Tide",17,2,"1720556040-17010410"
2024-07-09 20:16:00,"20:16",20.0026666666667,20.7967413401293,17,40.6673172589801,"High_Tide",17,2,"1720556160-17010410"
2024-07-09 20:18:00,"20:18",20.003,20.7750679312918,17,39.9157731797138,"High_Tide",17,2,"1720556280-17010400"
2024-07-09 20:20:00,"20:20",20.0033333333333,20.7533735749665,17,39.1624645297387,"High_Tide",17,2,"1720556400-17010390"
2024-07-09 20:22:00,"20:22",20.0036666666667,20.7316599232624,17,38.4074246108366,"High_Tide",17,2,"1720556520-17010380"
2024-07-09 20:24:00,"20:24",20.004,20.7099286297582,17,37.6506868013245,"High_Tide",17,2,"1720556640-17010380"
2024-07-09 20:26:00,"20:26",20.0043333333333,20.6881813493762,17,36.8922845545783,"High_Tide",17,2,"1720556760-17010370"
2024-07-09 20:28:00,"20:28",20.0046666666667,20.6664197382558,17,36.1322513975548,"High_Tide",17,2,"1720556880-17010360"
2024-07-09 20:30:00,"20:30",20.005,20.644645453628,17,35.3706209293085,"High_Tide",17,2,"1720557000-17010350"
2024-07-09 20:32:00,"20:32",20.0053333333333,20.6228601536889,17,34.6074268195071,"High_Tide",17,2,"1720557120-17010350"
2024-07-09 20:34:00,"20:34",20.0056666666667,20.6010654974734,17,33.8427028069425,"High_Tide",17,2,"1720557240-17010340"
2024-07-09 20:36:00,"20:36",20.006,20.579263144729,17,33.0764826980399,"High_Tide",17,2,"1720557360-17010330"
2024-07-09 20:38:00,"20:38",20.0063333333333,20.5574547557892,17,32.3088003653627,"High_Tide",17,2,"1720557480-17010320"
2024-07-09 20:40:00,"20:40",20.0066666666667,20.5356419914474,17,31.5396897461154,"High_Tide",17,2,"1720557600-17010320"
2024-07-09 20:42:00,"20:42",20.007,20.5138265128299,17,30.7691848406434,"High_Tide",17,2,"1720557720-17010310"
2024-07-09 20:44:00,"20:44",20.0073333333333,20.4920099812699,17,29.9973197109295,"High_Tide",17,2,"1720557840-17010300"
2024-07-09 20:46:00,"20:46",20.0076666666667,20.4701940581808,17,29.2241284790889,"High_Tide",17,2,"1720557960-17010290"
2024-07-09 20:48:00,"20:48",20.008,20.4483804049295,17,28.4496453258597,"High_Tide",17,2,"1720558080-17010280"
2024-07-09 20:50:00,"20:50",20.0083333333333,20.4265706827103,17,27.6739044890928,"High_Tide",17,2,"1720558200-17010280"
2024-07-09 20:52:00,"20:52",20.0086666666667,20.4047665524179,17,26.8969402622379,"High_Tide",17,2,"1720558320-17010270"
2024-07-09 20:54:00,"20:54",20.009,20.3829696745212,17,26.1187869928275,"High_Tide",17,2,"1720558440-17010260"
2024-07-09 20:56:00,"20:56",20.0093333333333,20.3611817089369,17,25.3394790809584,"High_Tide",17,2,"1720558560-17010250"
2024-07-09 20:58:00,"20:58",20.0096666666667,20.3394043149029,17,24.5590509777714,"High_Tide",17,2,"1720558680-17010250"
2024-07-09 21:00:00,"21:00",21,20.3176391508521,17,23.7775371839277,"High_Tide",17,2,"1720558800-17010240"
